trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
MQ_O1-Weekday-038000_M72_601,06:38:34,06:38:34,42431000,17,0,0
MQ_O1-Weekday-038000_M72_601,06:39:42,06:39:42,42438304,18,0,0
MQ_O1-Weekday-038000_M72_601,06:41:00,06:41:00,42438819,19,0,0
MV_O1-Weekday-039400_M96_803,06:34:00,06:34:00,42431099,1,0,0
MV_O1-Weekday-039400_M96_803,06:35:00,06:35:00,1061531807,2,0,0
MV_O1-Weekday-039400_M96_803,06:36:05,06:36:05,42442534,3,0,0
MV_O1-Weekday-039400_M96_803,06:38:17,06:38:17,42443381,4,0,0
MV_O1-Weekday-039400_M96_803,06:40:00,06:40:00,42424439,5,0,0
MV_O1-Weekday-039400_M96_803,06:43:32,06:43:32,42443268,6,0,0
MV_O1-Weekday-039400_M96_803,06:44:05,06:44:05,42446086,7,0,0
MV_O1-Weekday-039400_M96_803,06:45:00,06:45:00,42447166,8,0,0
MV_O1-Weekday-039400_M96_803,06:45:50,06:45:50,42450044,9,0,0
MV_O1-Weekday-039400_M96_803,06:46:37,06:46:37,42443054,10,0,0
MV_O1-Weekday-039400_M96_803,06:48:00,06:48:00,42449010,11,0,0
MV_O1-Weekday-039400_M96_80,06:46:37,06:46:37,42443054,10,0,0
MV_O1-Weekday-039400_M96_80,06:45:50,06:45:50,42450044,9,0,0
MV_O1-Weekday-039400_M96_80,06:45:00,06:45:00,42447166,8,0,0
MV_O1-Weekday-039400_M96_80,06:44:05,06:44:05,42446086,7,0,0
MV_O1-Weekday-039400_M96_80,06:43:32,06:43:32,42443268,6,0,0
MV_O1-Weekday-039400_M96_80,06:40:00,06:40:00,42424439,5,0,0
MV_O1-Weekday-039400_M96_80,06:38:17,06:38:17,42443381,4,0,0
MV_O1-Weekday-039400_M96_80,06:36:05,06:36:05,42442534,3,0,0
MV_O1-Weekday-039400_M96_80,06:35:00,06:35:00,1061531807,2,0,0
MV_O1-Weekday-039400_M96_80,06:34:00,06:34:00,42431099,1,0,0
MV_O1-Weekday-120800_M98_909,20:08:00,20:08:00,42435240,1,0,0
MV_O1-Weekday-120800_M98_909,20:08:33,20:08:33,42448283,2,0,0
MV_O1-Weekday-120800_M98_909,20:09:00,20:09:00,42448278,3,0,0
MV_O1-Weekday-120800_M98_909,20:10:09,20:10:09,42456115,4,0,0
MV_O1-Weekday-120800_M98_909,20:12:10,20:12:10,42443085,5,0,0
MV_O1-Weekday-120800_M98_909,20:13:17,20:13:17,42450071,6,0,0
MV_O1-Weekday-120800_M98_909,20:14:27,20:14:27,42447199,7,0,0
MV_O1-Weekday-120800_M98_909,20:15:23,20:15:23,42458342,8,0,0
MV_O1-Weekday-120800_M98_909,20:17:00,20:17:00,42446161,9,0,0
MV_O1-Weekday-120800_M98_909,20:17:39,20:17:39,42437174,10,0,0
MV_O1-Weekday-120800_M98_909,20:20:00,20:20:00,3099327952,11,0,0
MV_O1-Weekday-120800_M98_909,20:22:24,20:22:24,595703198,12,0,0
MV_O1-Weekday-120800_M98_909,20:24:00,20:24:00,42435766,13,0,0
MV_O1-Weekday-120800_M98_909,20:25:15,20:25:15,42437188,14,0,0
MV_O1-Weekday-120800_M98_909,20:26:01,20:26:01,42447317,15,0,0
MV_O1-Weekday-120800_M98_909,20:27:20,20:27:20,42437218,16,0,0
MV_O1-Weekday-120800_M98_909,20:28:26,20:28:26,42447303,17,0,0
MV_O1-Weekday-120800_M98_909,20:29:21,20:29:21,42447295,18,0,0
MV_O1-Weekday-120800_M98_909,20:30:08,20:30:08,42421731,19,0,0
MV_O1-Weekday-120800_M98_909,20:31:00,20:31:00,42421737,20,0,0
MV_O1-Weekday-120800_M98_909,20:31:41,20:31:41,42421741,21,0,0
MV_O1-Weekday-120800_M98_909,20:32:00,20:32:00,1061531654,22,0,0
MV_O1-Weekday-080200_M98_906,13:22:53,13:22:53,42421741,2,0,0
MV_O1-Weekday-080200_M98_906,13:24:00,13:24:00,42421737,3,0,0
MV_O1-Weekday-080200_M98_906,13:25:09,13:25:09,42421731,4,0,0
MV_O1-Weekday-080200_M98_906,13:26:47,13:26:47,42447303,5,0,0
MV_O1-Weekday-080200_M98_906,13:28:08,13:28:08,42446733,6,0,0
MV_O1-Weekday-080200_M98_906,13:29:52,13:29:52,42431210,7,0,0
MV_O1-Weekday-080200_M98_906,13:31:31,13:31:31,42437188,8,0,0
MV_O1-Weekday-080200_M98_906,13:33:00,13:33:00,42435761,9,0,0
MV_O1-Weekday-080200_M98_906,13:35:07,13:35:07,2141026506,10,0,0
MV_O1-Weekday-080200_M98_906,13:37:00,13:37:00,42437177,11,0,0
MV_O1-Weekday-080200_M98_906,13:39:06,13:39:06,42437174,12,0,0
MV_O1-Weekday-080200_M98_906,13:41:00,13:41:00,42446161,13,0,0
MV_O1-Weekday-080200_M98_906,13:43:29,13:43:29,42447199,14,0,0
MV_O1-Weekday-080200_M98_906,13:45:31,13:45:31,42450071,15,0,0
MV_O1-Weekday-080200_M98_906,13:47:09,13:47:09,42443085,16,0,0
MV_O1-Weekday-080200_M98_906,13:50:00,13:50:00,42449843,17,0,0
MV_O1-Weekday-080200_M98_906,13:50:17,13:50:17,42443824,18,0,0
MV_O1-Weekday-080200_M98_906,13:50:26,13:50:26,42438084,19,0,0
MV_O1-Weekday-080200_M98_906,13:51:00,13:51:00,42443826,20,0,0
MV_O1-Weekday-080200_M98_906,20:08:00,20:08:00,42435240,1,0,0
OH_O1-Weekday-034700_M101_6,05:47:00,05:47:00,42427769,1,0,0
OH_O1-Weekday-034700_M101_6,05:49:12,05:49:12,42442770,2,0,0
OH_O1-Weekday-034700_M101_6,05:49:56,05:49:56,42442764,3,0,0
OH_O1-Weekday-034700_M101_6,05:50:55,05:50:55,42442750,4,0,0
OH_O1-Weekday-034700_M101_6,05:51:33,05:51:33,42438186,5,0,0
OH_O1-Weekday-034700_M101_6,05:52:20,05:52:20,42442734,6,0,0
OH_O1-Weekday-034700_M101_6,05:53:46,05:53:46,42423116,7,0,0
OH_O1-Weekday-034700_M101_6,05:55:00,05:55:00,42442723,8,0,0
OH_O1-Weekday-034700_M101_6,05:56:04,05:56:04,42442722,9,0,0
OH_O1-Weekday-034700_M101_6,05:56:54,05:56:54,42442717,10,0,0
OH_O1-Weekday-034700_M101_6,05:57:35,05:57:35,42432223,11,0,0
OH_O1-Weekday-034700_M101_6,05:58:45,05:58:45,42437319,12,0,0
OH_O1-Weekday-034700_M101_6,06:00:00,06:00:00,42442671,13,0,0
OH_O1-Weekday-034700_M101_6,06:01:49,06:01:49,42442659,14,0,0
OH_O1-Weekday-034700_M101_6,06:03:00,06:03:00,42442651,15,0,0
OH_O1-Weekday-034700_M101_6,06:04:48,06:04:48,42442642,16,0,0
OH_O1-Weekday-034700_M101_6,06:06:12,06:06:12,42434340,17,0,0
OH_O1-Weekday-034700_M101_6,06:07:09,06:07:09,42439213,18,0,0
OH_O1-Weekday-034700_M101_6,06:08:47,06:08:47,42434262,19,0,0
OH_O1-Weekday-034700_M101_6,06:09:53,06:09:53,42438292,20,0,0
OH_O1-Weekday-034700_M101_6,06:11:28,06:11:28,42442609,21,0,0
OH_O1-Weekday-034700_M101_6,06:12:29,06:12:29,42435940,22,0,0
OH_O1-Weekday-034700_M101_6,06:14:03,06:14:03,42438836,23,0,0
OH_O1-Weekday-034700_M101_6,06:16:12,06:16:12,42442596,24,0,0
OH_O1-Weekday-034700_M101_6,06:17:09,06:17:09,42442592,25,0,0
OH_O1-Weekday-034700_M101_6,06:19:00,06:19:00,42421852,26,0,0
OH_O1-Weekday-034700_M101_6,06:20:12,06:20:12,42440144,27,0,0
OH_O1-Weekday-034700_M101_6,06:21:27,06:21:27,42432929,28,0,0
OH_O1-Weekday-034700_M101_6,06:22:22,06:22:22,42435805,29,0,0
OH_O1-Weekday-034700_M101_6,06:24:08,06:24:08,2141026503,30,0,0
OH_O1-Weekday-034700_M101_6,06:25:53,06:25:53,42453246,31,0,0
OH_O1-Weekday-034700_M101_6,06:27:50,06:27:50,42444452,32,0,0
OH_O1-Weekday-034700_M101_6,06:28:49,06:28:49,42444453,33,0,0
OH_O1-Weekday-034700_M101_6,06:29:53,06:29:53,42444456,34,0,0
OH_O1-Weekday-034700_M101_6,06:31:00,06:31:00,42438772,35,0,0
OH_O1-Weekday-034700_M101_6,06:35:02,06:35:02,42435395,36,0,0
OH_O1-Weekday-034700_M101_6,06:39:27,06:39:27,42447179,37,0,0
OH_O1-Weekday-034700_M101_6,06:42:00,06:42:00,42447176,38,0,0
OH_O1-Weekday-034700_M101_6,06:44:00,06:44:00,42434169,39,0,0
OH_O1-Weekday-034700_M101_6,06:47:08,06:47:08,42429334,40,0,0
OH_O1-Weekday-034700_M101_6,06:49:23,06:49:23,42447105,41,0,0
OH_O1-Weekday-034700_M101_6,06:51:41,06:51:41,42436484,42,0,0
OH_O1-Weekday-034700_M101_6,06:53:00,06:53:00,42431678,43,0,0
OH_O1-Weekday-034700_M101_6,06:55:00,06:55:00,42447009,44,0,0
OH_O1-Weekday-034700_M101_6,06:58:55,06:58:55,42446991,45,0,0
OH_O1-Weekday-034700_M101_6,07:03:00,07:03:00,42432444,46,0,0
OH_O1-Weekday-034700_M101_6,07:05:14,07:05:14,42445374,47,0,0
OH_O1-Weekday-034700_M101_6,07:09:00,07:09:00,42448701,48,0,0
OH_O1-Weekday-034700_M101_6,07:12:03,07:12:03,42436941,49,0,0
OH_O1-Weekday-034700_M101_6,07:14:00,07:14:00,42434196,50,0,0
OH_O1-Weekday-045100_M101_45,07:31:00,07:31:00,42434140,1,0,0
OH_O1-Weekday-045100_M101_45,07:31:40,07:31:40,42449017,2,0,0
OH_O1-Weekday-045100_M101_45,07:34:03,07:34:03,42431459,3,0,0
OH_O1-Weekday-045100_M101_45,07:38:00,07:38:00,42436586,4,0,0
OH_O1-Weekday-045100_M101_45,07:42:32,07:42:32,42449928,5,0,0
OH_O1-Weekday-045100_M101_45,07:47:00,07:47:00,42449947,6,0,0
OH_O1-Weekday-045100_M101_45,07:50:35,07:50:35,42449956,7,0,0
OH_O1-Weekday-045100_M101_45,07:56:20,07:56:20,42436519,8,0,0
OH_O1-Weekday-045100_M101_45,08:00:00,08:00:00,42431680,9,0,0
OH_O1-Weekday-045100_M101_45,08:01:55,08:01:55,42438800,10,0,0
OH_O1-Weekday-045100_M101_45,08:04:50,08:04:50,42438503,11,0,0
OH_O1-Weekday-045100_M101_45,08:07:19,08:07:19,42429338,12,0,0
OH_O1-Weekday-045100_M101_45,08:12:00,08:12:00,42449007,13,0,0
OH_O1-Weekday-045100_M101_45,08:14:00,08:14:00,42450052,14,0,0
OH_O1-Weekday-045100_M101_45,08:16:43,08:16:43,42445827,15,0,0
OH_O1-Weekday-045100_M101_45,08:20:45,08:20:45,42450071,16,0,0
OH_O1-Weekday-045100_M101_45,08:25:00,08:25:00,42444458,17,0,0
OH_O1-Weekday-045100_M101_45,08:26:25,08:26:25,42444457,18,0,0
OH_O1-Weekday-045100_M101_45,08:27:59,08:27:59,596776654,19,0,0
OH_O1-Weekday-045100_M101_45,08:29:24,08:29:24,42444453,20,0,0
OH_O1-Weekday-045100_M101_45,08:30:15,08:30:15,42444452,21,0,0
OH_O1-Weekday-045100_M101_45,08:33:57,08:33:57,3099326120,22,0,0
OH_O1-Weekday-045100_M101_45,08:36:33,08:36:33,42439861,23,0,0
OH_O1-Weekday-045100_M101_45,08:39:07,08:39:07,42435805,24,0,0
OH_O1-Weekday-045100_M101_45,08:40:25,08:40:25,42432929,25,0,0
OH_O1-Weekday-045100_M101_45,08:44:00,08:44:00,42442584,26,0,0
OH_O1-Weekday-045100_M101_45,08:44:54,08:44:54,42442589,27,0,0
OH_O1-Weekday-045100_M101_45,08:45:27,08:45:27,42442592,28,0,0
OH_O1-Weekday-045100_M101_45,08:46:50,08:46:50,42438247,29,0,0
OH_O1-Weekday-045100_M101_45,08:47:47,08:47:47,42434098,30,0,0
OH_O1-Weekday-045100_M101_45,08:48:59,08:48:59,42442604,31,0,0
OH_O1-Weekday-045100_M101_45,08:50:23,08:50:23,42435940,32,0,0
OH_O1-Weekday-045100_M101_45,08:51:30,08:51:30,42442613,33,0,0
OH_O1-Weekday-045100_M101_45,08:53:00,08:53:00,42442621,34,0,0
OH_O1-Weekday-045100_M101_45,08:54:08,08:54:08,42442625,35,0,0
OH_O1-Weekday-045100_M101_45,08:55:48,08:55:48,42434340,36,0,0
OH_O1-Weekday-045100_M101_45,08:57:38,08:57:38,42442642,37,0,0
OH_O1-Weekday-045100_M101_45,08:59:05,08:59:05,42442651,38,0,0
OH_O1-Weekday-045100_M101_45,09:00:41,09:00:41,42442659,39,0,0
OH_O1-Weekday-045100_M101_45,09:02:00,09:02:00,42442671,40,0,0
OH_O1-Weekday-045100_M101_45,09:03:25,09:03:25,42442697,41,0,0
OH_O1-Weekday-045100_M101_45,09:04:49,09:04:49,42442710,42,0,0
OH_O1-Weekday-045100_M101_45,09:06:17,09:06:17,42442722,43,0,0
OH_O1-Weekday-045100_M101_45,09:07:01,09:07:01,42429452,44,0,0
OH_O1-Weekday-045100_M101_45,09:08:18,09:08:18,42436806,45,0,0
OH_O1-Weekday-045100_M101_45,09:09:29,09:09:29,42442733,46,0,0
OH_O1-Weekday-045100_M101_45,09:10:21,09:10:21,42442738,47,0,0
OH_O1-Weekday-045100_M101_45,09:11:15,09:11:15,42442745,48,0,0
OH_O1-Weekday-045100_M101_45,09:12:47,09:12:47,42442764,49,0,0
OH_O1-Weekday-045100_M101_45,09:13:53,09:13:53,42442770,50,0,0
OH_O1-Weekday-045100_M101_45,09:15:00,09:15:00,42433346,51,0,0
OH_O1-Weekday-045100_M101_45,05:47:00,05:47:00,42427769,1,0,0
MV_D1-Weekday-042300_M104_108,07:03:00,07:03:00,42448607,1,0,0
MV_D1-Weekday-042300_M104_108,07:04:28,07:04:28,42440144,2,0,0
MV_D1-Weekday-042300_M104_108,07:06:00,07:06:00,42442584,3,0,0
MV_D1-Weekday-042300_M104_108,07:07:07,07:07:07,42453717,4,0,0
MV_D1-Weekday-042300_M104_108,07:08:21,07:08:21,42428858,5,0,0
MV_D1-Weekday-042300_M104_108,07:09:20,07:09:20,42421857,6,0,0
MV_D1-Weekday-042300_M104_108,07:10:54,07:10:54,1506591534,7,0,0
MV_D1-Weekday-042300_M104_108,07:12:26,07:12:26,3579426874,8,0,0
MV_D1-Weekday-042300_M104_108,07:13:49,07:13:49,470209120,9,0,0
MV_D1-Weekday-042300_M104_108,07:14:50,07:14:50,42428814,10,0,0
MV_D1-Weekday-042300_M104_108,07:15:48,07:15:48,42428799,11,0,0
MV_D1-Weekday-042300_M104_108,07:16:49,07:16:49,42428782,12,0,0
MV_D1-Weekday-042300_M104_108,07:17:32,07:17:32,595314103,13,0,0
MV_D1-Weekday-042300_M104_108,07:19:00,07:19:00,1061531654,14,0,0
MV_D1-Weekday-042300_M104_108,07:20:10,07:20:10,42428746,15,0,0
MV_D1-Weekday-042300_M104_108,07:21:27,07:21:27,42428737,16,0,0
MV_D1-Weekday-042300_M104_108,07:22:44,07:22:44,42428725,17,0,0
MV_D1-Weekday-042300_M104_108,07:25:00,07:25:00,42428714,18,0,0
MV_D1-Weekday-042300_M104_108,07:26:23,07:26:23,42428709,19,0,0
MV_D1-Weekday-042300_M104_108,07:27:23,07:27:23,42428701,20,0,0
MV_D1-Weekday-042300_M104_108,07:28:22,07:28:22,42428689,21,0,0
MV_D1-Weekday-042300_M104_108,07:29:21,07:29:21,42428682,22,0,0
MV_D1-Weekday-042300_M104_108,07:30:26,07:30:26,42428674,23,0,0
MV_D1-Weekday-042300_M104_108,07:31:27,07:31:27,42421809,24,0,0
MV_D1-Weekday-042300_M104_108,07:32:25,07:32:25,42428661,25,0,0
MV_D1-Weekday-042300_M104_108,07:34:00,07:34:00,42428653,26,0,0
MV_D1-Weekday-042300_M104_108,07:35:54,07:35:54,42428645,27,0,0
MV_D1-Weekday-042300_M104_108,07:37:17,07:37:17,42428640,28,0,0
MV_D1-Weekday-042300_M104_108,07:38:40,07:38:40,42428634,29,0,0
MV_D1-Weekday-042300_M104_108,07:40:23,07:40:23,1061531597,30,0,0
MV_D1-Weekday-042300_M104_108,07:41:37,07:41:37,42428601,31,0,0
MV_D1-Weekday-042300_M104_108,07:43:34,07:43:34,42428590,32,0,0
MV_D1-Weekday-042300_M104_108,07:46:00,07:46:00,42428575,33,0,0
MV_D1-Weekday-042300_M104_108,07:46:39,07:46:39,1061531777,34,0,0
MV_D1-Weekday-042300_M104_108,07:47:30,07:47:30,1825841754,35,1,1
MV_D1-Weekday-042300_M104_108,07:47:43,07:47:43,1825841700,36,0,0
MV_D1-Weekday-042300_M104_108,07:49:31,07:49:31,42423674,37,1,1
MV_D1-Weekday-042300_M104_108,07:49:49,07:49:49,42440025,38,0,0
MV_D1-Weekday-042300_M104_108,07:50:34,07:50:34,42431549,39,0,0
MV_D1-Weekday-042300_M104_108,07:51:23,07:51:23,42440015,40,0,0
MV_D1-Weekday-042300_M104_108,07:51:59,07:51:59,42440012,41,0,0
MV_D1-Weekday-042300_M104_108,07:53:15,07:53:15,42440001,42,0,0
MV_D1-Weekday-042300_M104_108,07:55:36,07:55:36,42439984,43,0,0
MV_D1-Weekday-042300_M104_108,07:56:43,07:56:43,42439972,44,0,0
MV_D1-Weekday-040000_M104_104,06:40:00,06:40:00,42435660,1,0,0
MV_D1-Weekday-040000_M104_104,06:40:55,06:40:55,42435668,2,0,0
MV_D1-Weekday-040000_M104_104,06:41:57,06:41:57,42435675,3,0,0
MV_D1-Weekday-040000_M104_104,06:43:11,06:43:11,42432589,4,0,0
MV_D1-Weekday-040000_M104_104,06:44:17,06:44:17,42435702,5,0,0
MV_D1-Weekday-040000_M104_104,06:45:44,06:45:44,42431556,6,0,0
MV_D1-Weekday-040000_M104_104,06:47:00,06:47:00,4347550071,7,1,1
MV_D1-Weekday-040000_M104_104,06:47:49,06:47:49,1061531777,8,0,0
MV_D1-Weekday-040000_M104_104,06:49:00,06:49:00,1061531685,9,0,0
MV_D1-Weekday-040000_M104_104,06:50:19,06:50:19,1061531527,10,0,0
MV_D1-Weekday-040000_M104_104,06:51:37,06:51:37,1061531597,11,0,0
MV_D1-Weekday-040000_M104_104,06:53:24,06:53:24,1061531757,12,0,0
MV_D1-Weekday-040000_M104_104,06:54:22,06:54:22,1061531634,13,0,0
MV_D1-Weekday-040000_M104_104,06:55:10,06:55:10,1061531695,14,0,0
MV_D1-Weekday-040000_M104_104,06:56:00,06:56:00,1061531454,15,0,0
MV_D1-Weekday-040000_M104_104,06:57:22,06:57:22,1061531818,16,0,0
MV_D1-Weekday-040000_M104_104,06:58:16,06:58:16,1061531683,17,0,0
MV_D1-Weekday-040000_M104_104,06:59:15,06:59:15,1061531603,18,0,0
MV_D1-Weekday-040000_M104_104,07:00:10,07:00:10,1061531810,19,0,0
MV_D1-Weekday-040000_M104_104,07:01:30,07:01:30,1061531731,20,0,0
MV_D1-Weekday-040000_M104_104,07:02:25,07:02:25,1061531790,21,0,0
MV_D1-Weekday-040000_M104_104,07:04:00,07:04:00,1061531504,22,0,0
MV_D1-Weekday-040000_M104_104,07:05:15,07:05:15,1061531730,23,0,0
MV_D1-Weekday-040000_M104_104,07:06:25,07:06:25,1061531802,24,0,0
MV_D1-Weekday-040000_M104_104,07:07:19,07:07:19,1061531815,25,0,0
MV_D1-Weekday-040000_M104_104,07:09:00,07:09:00,42421745,26,0,0
MV_D1-Weekday-040000_M104_104,07:09:57,07:09:57,595314104,27,0,0
MV_D1-Weekday-040000_M104_104,07:10:45,07:10:45,3579432156,28,0,0
MV_D1-Weekday-040000_M104_104,07:12:08,07:12:08,561035334,29,0,0
MV_D1-Weekday-040000_M104_104,07:13:13,07:13:13,1506445762,30,0,0
MV_D1-Weekday-040000_M104_104,07:14:59,07:14:59,1504153604,31,0,0
MV_D1-Weekday-040000_M104_104,07:16:10,07:16:10,1506599378,32,0,0
MV_D1-Weekday-040000_M104_104,07:17:31,07:17:31,561035342,33,0,0
MV_D1-Weekday-040000_M104_104,07:18:12,07:18:12,42428858,34,0,0
MV_D1-Weekday-040000_M104_104,07:21:00,07:21:00,42442589,35,0,0
MV_D1-Weekday-040000_M104_104,07:22:00,07:22:00,42442592,36,0,0
MV_D1-Weekday-040000_M104_104,07:03:00,07:03:00,42448607,1,0,0
